;SMILES;ID;MolWt;TPSA;nRotB;HBD;HBA;LogP
702;CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO;budesonide ;430.2355388;93.06;4;2;6;2.7168
703;NCC1(CC([O-])=O)CCCCC1;gabapentin ;170.1186523;66.15;3;1;3;0.0356
704;CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=CC=CC=C12;granisetron;312.1950114;50.16;2;1;4;2.3184
705;CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C([O-])=O)SCCS2;spirapril;465.1523376;98.77;9;1;8;1.0561
706;NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1;lamotrigine;255.0078506;90.71;1;2;5;2.0098
707;COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F;fluvoxamine;318.1555126;56.84;9;1;4;3.2015
708;CCCCN(CCCC)CC[C@@H](O)C1=CC2=C(C=C(Cl)C=C2Cl)C2=C1C=CC(=C2)C(F)(F)F;halofantrine ;499.1656546;23.47;10;1;2;8.6443
709;OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C(=O)C2=C1C=CC=C2;atovaquone ;366.1022721;54.37;2;1;3;5.3485
710;CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC([O-])=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1;fluvastatin;410.1773101;85.52;8;2;5;3.2934
711;CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1;paclitaxel ;853.3309553;221.29;10;4;14;3.7357
712;CC1=C(CCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C(=O)N2CCCCC2=N1;risperidone;410.2118043;64.16;4;0;6;3.59042
713;COC1=CC=CC(=C1)[C@]1(O)CCCC[C@@H]1CN(C)C;tramadol ;263.188529;32.7;4;1;3;2.6346
714;COC1=C(OCCNC[C@@H](O)COC2=CC=CC3=C2C2=C(N3)C=CC=C2)C=CC=C1;carvedilol ;406.1892573;75.74;10;3;5;3.738
715;CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=C(C[C@H]1C([O-])=O)C=C(OC)C(OC)=C2;moexipril;497.229325;117.23;11;1;8;1.2496
716;ClC1=C(Cl)C2=C(C=C1)N=C1NC(=O)CN1C2;anagrelide ;254.9966172;44.7;0;1;3;1.9263
717;COC1=C(C=C(C=C1)C1=CC=C2C=C(C=CC2=C1)C([O-])=O)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2;adapalene;411.1965683;49.36;4;0;3;5.3467
718;CN1CCN2[C@H](C1)C1=C(CC3=CC=CN=C23)C=CC=C1;mirtazapine;265.1578976;19.37;0;0;3;2.4789
719;COC(=O)C1=C(C)NC(C)=C([C@@H]1C1=C(C=CC=C1)[N+]([O-])=O)C(=O)OCC(C)C;nisoldipine;388.1634365;107.77;6;1;7;3.2018
720;[H]N=C(NC(N)=[NH2+])N(C)C;metformin;130.1087218;90.73;0;4;1;-2.85383
721;CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O;famciclovir;321.1437041;122.22;7;1;9;0.541
722;CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;losartan ;422.162187;92.51;8;2;6;4.2668
723;CCC1=C[C@H]2CN(C1)CC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC;vinorelbine;778.3941647;133.87;7;2;11;4.7536
724;ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1;tizanidine ;253.0188939;62.2;1;2;6;1.7158
725;CC1=C(C[S@](=O)C2=NC3=CC=CC=C3N2)N=CC=C1OCC(F)(F)F;lansoprazole ;369.0758823;67.87;5;1;4;3.51522
726;CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O;dorzolamide;324.02722;106.33;3;2;6;0.612
727;CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O;stavudine;224.0797069;84.32;2;2;5;-0.70908
728;CN1CCN2[C@@H](C1)C1=C(CC3=CC=CN=C23)C=CC=C1;mirtazapine;265.1578976;19.37;0;0;3;2.4789
729;O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1;arbutamine ;317.1627082;92.95;8;5;5;2.4493
730;[O-]C(=O)CCCCCCCC([O-])=O;azelaic acid ;186.0903061;80.26;8;0;4;-0.7831
731;CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2O\C(C[C@H]12)=C/CCCC([O-])=O;epoprostenol ;351.2176977;89.82;10;2;5;2.0738
732;CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3=CC=CC=C3)C(C)=C([C@@H](O)C1=O)C2(C)C;docetaxel;807.3466054;224.45;8;5;14;3.2596
733;[O-]P([O-])(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1;fosphenytoin ;360.0522199;121.83;5;1;6;0.2848
734;C[C@H](N(O)C(N)=O)C1=CC2=CC=CC=C2S1;zileuton ;236.0619486;66.56;2;2;3;2.7322
735;C[C@@H](N(O)C(N)=O)C1=CC2=CC=CC=C2S1;zileuton ;236.0619486;66.56;2;2;3;2.7322
736;CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;rimexolone ;370.2507949;54.37;2;1;3;4.4965
737;FCOC(C(F)(F)F)C(F)(F)F;sevoflurane;200.0072123;9.23;2;0;1;2.4232
738;C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O;acarbose ;645.2480135;321.17;9;14;19;-8.5645
739;CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O;valacyclovir ;324.1546031;151.14;7;3;9;-0.7976
740;BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12;brimonidine;291.0119574;62.2;1;2;5;1.7634
741;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O;glimepiride;490.2249912;124.68;7;3;5;3.074
742;C[C@@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F;bicalutamide ;430.0610408;107.26;5;2;5;2.87958
743;CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1;topiramate ;339.0987876;115.54;3;1;8;-0.3954
744;NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F;gemcitabine;263.0717623;110.6;2;3;7;-1.2886
745;CC(C)C1=CC=C2OC3=NC(N)=C(C=C3C(=O)C2=C1)C([O-])=O;amlexanox;297.0880805;109.25;2;1;6;1.4103
746;CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12;butenafine ;317.2143499;3.24;4;0;1;5.7693
747;CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C([O-])=O;trandolapril ;429.2394957;98.77;9;1;6;1.4386
748;CC(C)(C([O-])=O)C1=CC=C(C=C1)[C@H](O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1;fexofenadine ;500.2806323;83.83;10;2;5;4.1758
749;CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N;anastrozole;293.1640456;78.29;4;0;5;2.92876
750;COC1=C(CC2=CN(C)C3=CC=C(NC(=O)OC4CCCC4)C=C23)C=CC(=C1)C(=O)NS(=O)(=O)C1=C(C)C=CC=C1;zafirlukast;575.2090068;115.73;8;2;7;5.69592
751;COC1=CC2=C(C=C1OC)[C@@H](CC1=CC(OC)=C(OC)C=C1)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCC3=C(C=C(OC)C(OC)=C3)[C@H]1CC1=CC(OC)=C(OC)C=C1)CC2;cisatracurium;928.5074286;126.44;24;0;12;8.0655
752;NCCCC(O)(P([O-])([O-])=O)P([O-])([O-])=O;alendronate;244.9876192;172.63;5;2;8;-3.8012
753;NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1;lamivudine ;229.0521122;90.37;2;2;7;-0.5941
754;CCC1=C2C=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)[C@]2(O)CC)C1=O;irinotecan ;586.2791349;114.2;4;1;9;4.0911
755;C[N+](C)(C)CC([O-])=O;betaine;117.0789786;40.13;2;0;2;-1.5575
756;CCOC1=C(OCCN[C@H](C)CC2=CC=C(OC)C(=C2)S(N)(=O)=O)C=CC=C1;tamsulosin ;408.171893;99.88;11;2;6;2.3409
757;CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl;loteprednol etabonate;466.175831;99.13;4;1;7;3.9165
758;CN1CCN(CC1)C1=C2C=C(C)SC2=NC2=C(N1)C=CC=C2;olanzapine ;312.1408676;30.87;1;1;5;1.74642
759;CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C([O-])=O)C#N;febuxostat ;315.0808869;86.04;5;0;6;2.3885
760;CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1;latanoprost;432.2875744;86.99;13;3;5;4.1864
761;NC1=NC2=CC=C(OC(F)(F)F)C=C2S1;riluzole ;234.0074684;48.14;1;1;4;2.7771
762;CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1;tazarotene ;351.1292999;39.19;2;0;4;4.4315
763;CC(C)C[C@@H](N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1;sibutramine;279.1753775;3.24;5;0;1;4.738
764;CC(C)(C([O-])=O)C1=CC=C(C=C1)[C@@H](O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1;fexofenadine ;500.2806323;83.83;10;2;5;4.1758
765;NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2;penciclovir;253.1174893;130.05;5;4;7;-1.3073
766;CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC;remifentanil ;376.199822;76.15;7;0;6;2.0003
767;CC(C)C[C@H](N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1;sibutramine;279.1753775;3.24;5;0;1;4.738
768;C[C@H]1COC2=C3N1C=C(C([O-])=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1;levofloxacin ;360.1365079;77.84;2;0;7;0.2093
769;CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1;nevirapine ;266.1167611;58.12;1;1;4;2.65122
770;NC1=NC(=O)N(C[C@@H](CO)OCP([O-])([O-])=O)C=C1;cidofovir;277.0474689;153.56;6;2;9;-2.9258
771;CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C([O-])=O)C1=C(C)C=CS1;tiagabine;374.1253946;43.37;6;0;5;3.71014
772;CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2;ropinirole ;260.1888634;32.34;7;1;2;2.8457
773;CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1;ritonavir;720.3127606;145.78;17;4;9;5.9052
774;CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(CC=C)C1;cabergoline;451.2947254;71.68;8;2;4;3.1939
775;CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C([O-])=O;valsartan;434.2197633;114.9;10;1;6;2.827
776;CCCSC1=CC=C2N=C(NC(=O)OC)NC2=C1;albendazole;265.0884977;67.01;4;2;4;3.2433
777;CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O;topotecan;421.1637708;104.89;3;2;8;1.8468
778;C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C([O-])=O;sparfloxacin ;391.1587206;103.42;3;2;7;0.7469
779;OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;miglitol ;207.1106726;104.39;3;5;6;-3.2621
780;CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C1=CC=C(C=C1)N(C)C;mifepristone ;429.2667794;40.54;2;1;3;5.4065
781;CN(C)CC\C=C1\C2=C(COC3=C1C=C(CC([O-])=O)C=C3)C=CC=C2;olopatadine;336.1605171;52.6;5;0;4;2.2548
782;COC1=CC2=C(C=C1OC)C(=O)[C@@H](CC1CCN(CC3=CC=CC=C3)CC1)C2;donepezil;379.2147438;38.77;6;0;4;4.3611
783;C[C@H]1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C([O-])=O;grepafloxacin;358.1572433;77.4;3;1;6;0.94552
784;CC1=CNN=C1;fomepizole ;82.05309819;28.68;0;1;1;0.71812
785;CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O;tolcapone;273.0637225;100.67;3;2;5;2.54542
786;CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1;atorvastatin ;557.245724;114.62;12;3;6;4.9789
787;NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1;modafinil;273.0823497;60.16;5;1;2;2.01
788;NC(N)=NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC([O-])=O)NC(=O)CNC1=O)C(N)=O;eptifibatide ;830.3083377;329.22;10;9;12;-3.3891
789;CC1=C(C)C2=C(CC[C@@](C)(COC3=CC=C(C[C@H]4SC(=O)NC4=O)C=C3)O2)C(C)=C1O;troglitazone ;441.160994;84.86;5;2;6;4.37426
790;CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N;imiquimod;240.1374965;56.73;2;1;4;2.8227
791;N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N;letrozole;285.1014454;78.29;3;0;5;2.65916
792;COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)=C(N=C1C(C)C)C(C)C;cerivastatin ;458.234825;102.71;11;2;6;3.546
793;CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=C(C=CC=C2)N2CCCCC2)=C1)C([O-])=O;repaglinide;451.2602312;81.7;10;1;5;3.8852
794;C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O;exemestane ;296.17763;34.14;0;0;2;4.0295
795;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;irbesartan ;428.2324595;87.13;7;1;5;4.7774
796;CNS(=O)(=O)CCC1=CC=C2NC=C(C3CCN(C)CC3)C2=C1;naratriptan;335.166748;65.2;5;2;3;2.0688
797;CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O;orlistat ;495.3923738;81.7;23;1;5;6.8819
798;CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12;zolmitriptan ;287.1633769;57.36;5;2;3;1.9229
799;CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C;tolterodine;325.2405646;23.47;7;1;2;5.34142
800;O=C1N([C@H]2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2;thalidomide;258.0640568;83.55;1;1;4;0.0878
801;NS(=O)(=O)CC1=NOC2=CC=CC=C12;zonisamide ;212.0255631;86.19;2;1;4;0.6163
802;CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N;entacapone ;305.1011706;127.7;5;2;6;1.78138
803;OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1;raloxifene ;473.1660793;70;7;2;6;6.0752
804;CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O;brinzolamide ;383.0643338;118.8;7;2;7;0.0869
805;C[C@@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1;paricalcitol ;416.3290453;60.69;5;3;3;5.5606
806;CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C;rivastigmine ;250.1681279;32.78;4;0;3;2.7597
807;ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12;ziprasidone;412.11246;48.47;4;1;5;3.809
808;CC(C)(O)C1=C(CC[C@@H](SCC2(CC([O-])=O)CC2)C2=CC=CC(\C=C\C3=NC4=CC(Cl)=CC=C4C=C3)=C2)C=CC=C1;montelukast;584.2031662;73.25;12;1;5;7.6133
809;COC1=CC=C(C[C@H](C)NC[C@@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1;formoterol ;344.1736072;90.82;9;4;5;2.2233
810;C[C@@H]1CCN([C@H](C1)C([O-])=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@@H](C)C2;argatroban ;507.2395128;183.04;9;4;7;-0.6318
811;OC(CC1=CC=CN=C1)(P([O-])([O-])=O)P([O-])([O-])=O;risedronate;278.9719691;159.5;4;1;8;-2.9024
812;CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1;levalbuterol ;239.1521435;72.72;4;4;4;1.306
813;CCCC1=NC2=C(C)C=C(C=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C([O-])=O)C1=NC2=CC=CC=C2N1C;telmisartan;513.2295997;75.77;7;0;6;5.92972
814;CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N;zaleplon ;305.1276601;74.29;3;0;5;2.64078
815;O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2;cilostazol ;369.2164751;81.93;7;1;6;3.4647
816;CN(C)CCOC(=O)[C@@H](C1=CC=CC=C1)C1(O)CCCC1;cyclopentolate ;291.1834437;49.77;6;1;4;2.1801
817;C[C@@H]1CCN([C@H](C1)C([O-])=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2;argatroban ;507.2395128;183.04;9;4;7;-0.6318
818;C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C([O-])=O;alitretinoin ;299.2016537;40.13;5;0;2;4.2679
819;CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C2=C(O)C3=C(C(O)=C2C1)C(=O)C1=C(C3=O)C(OC)=CC=C1;valrubicin ;723.2138749;215.22;10;5;13;2.4622
820;CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O;capecitabine ;359.1492636;122.91;6;3;8;0.7602
821;CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F;leflunomide;270.0616122;55.13;2;1;3;3.25412
822;CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C([O-])=O;tirofiban;439.2272168;107.56;14;2;6;1.6158
823;CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@H](O)CCC1=C;cholecalciferol;384.339216;20.23;6;1;1;7.619
824;CCC1=CC=C(CCOC2=CC=C(C[C@@H]3SC(=O)NC3=O)C=C2)N=C1;pioglitazone ;356.1194635;68.29;7;1;5;3.1596
825;CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1;dofetilide ;441.139213;104.81;11;2;6;1.9829
826;CO\N=C1/CN(C[C@@H]1CN)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=N1)C([O-])=O;gemifloxacin ;388.1426559;125.87;5;1;9;-0.3687
827;CN1\C(=C(\O)NC2=NC=C(C)S2)C(=O)C2=C(C=CC=C2)S1(=O)=O;meloxicam;351.0347479;99.6;2;2;7;2.10752
828;CCCCCCCCCCCCCCCCCCCCCCO;docosanol;326.3548661;20.23;20;1;1;7.8006
829;NCC(=O)CCC([O-])=O;aminolevulinic acid;130.0509667;83.22;4;1;4;-1.9557
830;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;efavirenz;315.0273909;38.33;0;1;2;4.0731
831;COCCCOC1=CC=NC(C[S@](=O)C2=NC3=CC=CC=C3N2)=C1C;rabeprazole;359.1303625;77.1;8;1;5;2.98942
832;COC1=CC=NC(C[S@@](=O)C2=NC3=CC=C(OC(F)F)C=C3N2)=C1OC;pantoprazole ;383.0751334;86.33;7;1;6;2.8843
833;C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1;cevimeline ;199.1030852;12.47;0;0;3;1.5602
834;CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C;levobupivacaine;288.2201635;32.34;5;1;2;3.89654
835;CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F;celecoxib;381.0758823;77.98;3;1;4;3.51392
836;CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1;amprenavir ;505.2246568;131.19;11;3;7;2.4028
837;NC(=O)N1C2=C(CC(=O)C3=C1C=CC=C3)C=CC=C2;oxcarbazepine;252.0898776;63.4;0;1;2;2.6422
838;CN1CCC[C@@H]1CC1=CNC2=CC(CCS(=O)(=O)C3=CC=CC=C3)=CC=C12;eletriptan ;382.1714991;53.17;6;1;3;3.821
839;CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C;cyclosporine ;1201.841368;278.8;15;5;12;3.269
840;CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C(O)C4=C3C2=O;rifapentine;876.4520735;220.15;5;6;15;5.64822
841;CN1N=NC2=C(N=CN2C1=O)C(N)=O;temozolomide ;194.0552234;108.17;1;1;7;-2.0781
842;CC[C@H](N1CCCC1=O)C(N)=O;levetiracetam;170.1055277;63.4;3;1;2;-0.1273
843;CC(=O)N[C@H]1[C@@H](OC(=C[C@@H]1N=C(N)N)C([O-])=O)[C@H](O)[C@H](O)CO;zanamivir;331.1259225;203.55;6;6;8;-5.1202
844;C[C@H](C1=CN=CN1)C1=C(C)C(C)=CC=C1;dexmedetomidine;200.1313485;28.68;2;1;1;3.17834
845;CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1;rofecoxib;314.0612799;60.44;3;0;4;2.5577
846;CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C([O-])=O)C(C)(C)CCC2(C)C;bexarotene ;347.2016537;40.13;3;0;2;4.76902
847;COC1=C(OC[C@H](O)CO)C=CC=C1;guaifenesin;198.0892089;58.92;5;2;4;0.4272
848;CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12;ketotifen;309.1187352;20.31;0;0;3;4.0144
849;CCC1=CC=C(CCOC2=CC=C(C[C@H]3SC(=O)NC3=O)C=C2)N=C1;pioglitazone ;356.1194635;68.29;7;1;5;3.1596
850;CC(C)\N=C(/N)\N=C(/N)NC1=CC=C(Cl)C=C1;proguanil;253.1094232;88.79;2;3;1;1.7897
851;CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1;pemirolast ;228.0759589;88.83;1;1;6;0.18302
852;CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O;sirolimus;913.5551416;195.43;6;3;13;6.1806
853;COC1=C2N(C=C(C([O-])=O)C(=O)C2=CC(F)=C1N1C[C@@H]2CCCN[C@@H]2C1)C1CC1;moxifloxacin ;400.167808;86.63;4;1;7;1.0358
854;C[C@]12CC[C@H]3[C@@H]([C@H]4C[C@H]4C4=CC(=O)CC[C@]34C)[C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1;drospirenone ;366.2194948;43.37;0;0;3;4.3059
855;CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2;alosetron;294.1480612;53.92;2;1;3;2.40832
856;OC1=CC=C(O)C=C1;hydroquinone ;110.0367794;40.46;0;2;2;1.0978
857;N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O;levothyroxine;775.6794234;95.61;5;2;5;3.2226
858;COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)[C@@H]1CCCO1;alfuzosin;389.2063043;111.83;8;2;8;1.3507
859;CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(N2CCOCC2)C(F)=C1;linezolid;337.1437843;71.11;4;1;5;1.1236
